company_id,status,exchange,ticker,symbol,stored_name,gurufocus_name,detail,gurufocus_url
5137,OK,NYSE,QBTS,QBTS,D-Wave Quantum Inc,D-Wave Quantum Inc,name matches,https://www.gurufocus.com/stock/QBTS/summary
5138,OK,XSWX,DKSH,XSWX:DKSH,DKSH Holding Ltd,DKSH Holding Ltd,name matches,https://www.gurufocus.com/stock/XSWX:DKSH/summary
5139,OK,NYSE,DQ,DQ,Daqo New Energy Corp,Daqo New Energy Corp,name matches,https://www.gurufocus.com/stock/DQ/summary
5140,OK,NYSE,DAR,DAR,Darling Ingredients Inc,Darling Ingredients Inc,name matches,https://www.gurufocus.com/stock/DAR/summary
5141,OK,NYSE,PLAY,PLAY,Dave & Buster's Entertainment Inc,Dave & Buster's Entertainment Inc,name matches,https://www.gurufocus.com/stock/PLAY/summary
5142,OK,NYSE,DVA,DVA,Davita Inc,DaVita Inc,name matches,https://www.gurufocus.com/stock/DVA/summary
5143,OK,TSE,4324,TSE:4324,Dentsu Group Inc,Dentsu Group Inc,name matches,https://www.gurufocus.com/stock/TSE:4324/summary
5145,RESTRICTED,LSE,DGED,LSE:DGED,Diageo PLC (ADR),,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:DGED/summary
5146,OK,NYSE,DOCN,DOCN,DigitalOcean Holdings Inc,DigitalOcean Holdings Inc,name matches,https://www.gurufocus.com/stock/DOCN/summary
5147,OK,XSWX,DOCM,XSWX:DOCM,DocMorris AG,DocMorris AG,name matches,https://www.gurufocus.com/stock/XSWX:DOCM/summary
5148,OK,NYSE,DOCU,DOCU,Docusign Inc,Docusign Inc,name matches,https://www.gurufocus.com/stock/DOCU/summary
5149,OK,HKSE,00189,HKSE:00189,Dongyue Group Ltd,Dongyue Group Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00189/summary
5150,OK,XKRX,336260,XKRX:336260,Doosan Fuel Cell,Doosan Fuel Cell,name matches,https://www.gurufocus.com/stock/XKRX:336260/summary
5151,OK,NYSE,LPG,LPG,Dorian LPG Ltd,Dorian LPG Ltd,name matches,https://www.gurufocus.com/stock/LPG/summary
5152,OK,XSWX,DOKA,XSWX:DOKA,Dormakaba Holding AG,dorma+kaba Holding AG,name matches,https://www.gurufocus.com/stock/XSWX:DOKA/summary
5153,OK,NYSE,DV,DV,DoubleVerify Holdings Inc,DoubleVerify Holdings Inc,name matches,https://www.gurufocus.com/stock/DV/summary
5154,OK,NYSE,DOCS,DOCS,Doximity Inc,Doximity Inc,name matches,https://www.gurufocus.com/stock/DOCS/summary
5155,RESTRICTED,LSE,DRX,LSE:DRX,Drax Group Plc,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:DRX/summary
5156,OK,NYSE,DBX,DBX,Dropbox Inc,Dropbox Inc,name matches,https://www.gurufocus.com/stock/DBX/summary
5157,OK,NYSE,DUOL,DUOL,Duolingo Inc,Duolingo Inc,name matches,https://www.gurufocus.com/stock/DUOL/summary
5158,OK,NYSE,BROS,BROS,Dutch Bros Inc,Dutch Bros Inc,name matches,https://www.gurufocus.com/stock/BROS/summary
5159,OK,NYSE,DT,DT,"Dynatrace, Inc",Dynatrace Inc,name matches,https://www.gurufocus.com/stock/DT/summary
5160,OK,XSWX,EFGN,XSWX:EFGN,EFG International AG,EFG International AG,name matches,https://www.gurufocus.com/stock/XSWX:EFGN/summary
5162,OK,NYSE,EPAM,EPAM,EPAM Systems Inc,EPAM Systems Inc,name matches,https://www.gurufocus.com/stock/EPAM/summary
5163,OK,MIL,ERG,MIL:ERG,ERG SpA,ERG SpA,name matches,https://www.gurufocus.com/stock/MIL:ERG/summary
5164,OK,NYSE,EXP,EXP,Eagle Materials Inc,Eagle Materials Inc,name matches,https://www.gurufocus.com/stock/EXP/summary
5165,OK,HKSE,01797,HKSE:01797,East Buy Holding Ltd,East Buy Holding Ltd,name matches,https://www.gurufocus.com/stock/HKSE:01797/summary
5166,OK,NYSE,EMN,EMN,Eastman Chemical Co,Eastman Chemical Co,name matches,https://www.gurufocus.com/stock/EMN/summary
5167,OK,NYSE,ELAN,ELAN,Elanco Animal Health Inc,Elanco Animal Health Inc,name matches,https://www.gurufocus.com/stock/ELAN/summary
5168,RESTRICTED,TSX,ELD,TSX:ELD,Eldorado Gold Corp (USA),,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:ELD/summary
5169,OK,XPAR,EMEIS,XPAR:EMEIS,Emeis,Emeis,name matches,https://www.gurufocus.com/stock/XPAR:EMEIS/summary
5170,RESTRICTED,TSX,ENB,TSX:ENB,Enbridge Inc (USA),,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:ENB/summary
5171,OK,NYSE,EHC,EHC,Encompass Health Corp,Encompass Health Corp,name matches,https://www.gurufocus.com/stock/EHC/summary
5172,OK,NYSE,ENPH,ENPH,Enphase Energy Inc,Enphase Energy Inc,name matches,https://www.gurufocus.com/stock/ENPH/summary
5173,OK,XPAR,ERA,XPAR:ERA,Eramet SA,Eramet SA,name matches,https://www.gurufocus.com/stock/XPAR:ERA/summary
5174,OK,NYSE,CPRI,CPRI,Capri Holdings Ltd,Capri Holdings Ltd,name matches,https://www.gurufocus.com/stock/CPRI/summary
5175,OK,NYSE,SID,SID,Companhia Siderurgica Nacional,Companhia Siderurgica Nacional,name matches,https://www.gurufocus.com/stock/SID/summary
5177,OK,NYSE,ESTC,ESTC,Elastic NV,Elastic NV,name matches,https://www.gurufocus.com/stock/ESTC/summary
5178,OK,NYSE,EMBJ,EMBJ,Embraer SA,Embraer SA,name matches,https://www.gurufocus.com/stock/EMBJ/summary
5180,OK,WBO,EBS,WBO:EBS,Erste Group Bank AG,Erste Group Bank AG.,name matches,https://www.gurufocus.com/stock/WBO:EBS/summary
5181,OK,NYSE,WTRG,WTRG,Essential Utilities Inc,Essential Utilities Inc,name matches,https://www.gurufocus.com/stock/WTRG/summary
5182,OK,NYSE,ETSY,ETSY,Etsy Inc,Etsy Inc,name matches,https://www.gurufocus.com/stock/ETSY/summary
5183,OK,NYSE,EEFT,EEFT,Euronet Worldwide Inc,Euronet Worldwide Inc,name matches,https://www.gurufocus.com/stock/EEFT/summary
5184,OK,NYSE,EVR,EVR,Evercore Inc,Evercore Inc,name matches,https://www.gurufocus.com/stock/EVR/summary
5185,OK,NYSE,EVH,EVH,Evolent Health Inc,Evolent Health Inc,name matches,https://www.gurufocus.com/stock/EVH/summary
5186,OK,XTER,EVT,XTER:EVT,Evotec SE,Evotec SE,name matches,https://www.gurufocus.com/stock/XTER:EVT/summary
5187,OK,NYSE,EXEL,EXEL,Exelixis Inc,Exelixis Inc,name matches,https://www.gurufocus.com/stock/EXEL/summary
5188,OK,XPAR,EXENS,XPAR:EXENS,Exosens SA,Exosens SA,name matches,https://www.gurufocus.com/stock/XPAR:EXENS/summary
5189,OK,XPAR,FDJU,XPAR:FDJU,FDJ United,FDJ United,name matches,https://www.gurufocus.com/stock/XPAR:FDJU/summary
5190,OK,NYSE,FMC,FMC,FMC Corp,FMC Corp,name matches,https://www.gurufocus.com/stock/FMC/summary
5192,OK,NYSE,FSLY,FSLY,Fastly Inc,Fastly Inc,name matches,https://www.gurufocus.com/stock/FSLY/summary
5193,OK,NYSE,FIG,FIG,Figma Inc,Figma Inc,name matches,https://www.gurufocus.com/stock/FIG/summary
5194,OK,MIL,FCT,MIL:FCT,Fincantieri SpA,Fincantieri SpA,name matches,https://www.gurufocus.com/stock/MIL:FCT/summary
5195,OK,NYSE,FLY,FLY,Firefly Aerospace Inc,Firefly Aerospace Inc,name matches,https://www.gurufocus.com/stock/FLY/summary
5196,OK,NYSE,FIVE,FIVE,Five Below Inc,Five Below Inc,name matches,https://www.gurufocus.com/stock/FIVE/summary
5197,OK,NYSE,FIVN,FIVN,Five9 Inc,Five9 Inc,name matches,https://www.gurufocus.com/stock/FIVN/summary
5198,OK,NYSE,FND,FND,Floor & Decor Holdings Inc,Floor & Decor Holdings Inc,name matches,https://www.gurufocus.com/stock/FND/summary
5199,OK,NYSE,FLS,FLS,Flowserve Corp,Flowserve Corp,name matches,https://www.gurufocus.com/stock/FLS/summary
5200,OK,XSWX,FHZN,XSWX:FHZN,Flughafen Zuerich AG,Flughafen Zuerich AG,name matches,https://www.gurufocus.com/stock/XSWX:FHZN/summary
5201,OK,NYSE,FLR,FLR,Fluor Corp,Fluor Corp,name matches,https://www.gurufocus.com/stock/FLR/summary
5202,OK,NYSE,FLYW,FLYW,Flywire Corp,Flywire Corp,name matches,https://www.gurufocus.com/stock/FLYW/summary
5203,OK,XSWX,FORN,XSWX:FORN,Forbo Holding AG,Forbo Holding AG,name matches,https://www.gurufocus.com/stock/XSWX:FORN/summary
5204,OK,NYSE,FBIN,FBIN,Fortune Brands Innovations Inc,Fortune Brands Innovations Inc,name matches,https://www.gurufocus.com/stock/FBIN/summary
5205,OK,XPAR,FRVIA,XPAR:FRVIA,Forvia SE,Forvia SE,name matches,https://www.gurufocus.com/stock/XPAR:FRVIA/summary
5206,OK,NYSE,BEN,BEN,Franklin Resources Inc,Franklin Resources Inc,name matches,https://www.gurufocus.com/stock/BEN/summary
5207,OK,XTER,FRA,XTER:FRA,Fraport AG,Fraport AG,name matches,https://www.gurufocus.com/stock/XTER:FRA/summary
5208,OK,NYSE,FRPT,FRPT,Freshpet Inc,Freshpet Inc,name matches,https://www.gurufocus.com/stock/FRPT/summary
5209,OK,NYSE,FRSH,FRSH,Freshworks Inc,Freshworks Inc,name matches,https://www.gurufocus.com/stock/FRSH/summary
5210,OK,NYSE,FCEL,FCEL,FuelCell Energy Inc,FuelCell Energy Inc,name matches,https://www.gurufocus.com/stock/FCEL/summary
5211,OK,NYSE,FLGT,FLGT,Fulgent Genetics Inc,Fulgent Genetics Inc,name matches,https://www.gurufocus.com/stock/FLGT/summary
5212,OK,TSE,5801,TSE:5801,Furukawa Electric Co Ltd,Furukawa Electric Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:5801/summary
5213,OK,TSE,6814,TSE:6814,Furuno Electric Co Ltd,Furuno Electric Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:6814/summary
5214,OK,NYSE,GDS,GDS,GDS Holdings Ltd,GDS Holdings Ltd,name matches,https://www.gurufocus.com/stock/GDS/summary
5215,OK,OCSE,GN,OCSE:GN,GN Store Nord A/S,GN Store Nord AS,name matches,https://www.gurufocus.com/stock/OCSE:GN/summary
5216,OK,NYSE,GXO,GXO,GXO Logistics Inc,GXO Logistics Inc,name matches,https://www.gurufocus.com/stock/GXO/summary
5217,OK,NYSE,GLXY,GLXY,Galaxy Digital Inc,Galaxy Digital Inc,name matches,https://www.gurufocus.com/stock/GLXY/summary
5218,OK,XSWX,GALE,XSWX:GALE,Galenica Ltd,Galenica Ltd,name matches,https://www.gurufocus.com/stock/XSWX:GALE/summary
5219,OK,NYSE,GAP,GAP,Gap Inc,Gap Inc,name matches,https://www.gurufocus.com/stock/GAP/summary
5220,OK,NYSE,GNRC,GNRC,Generac Holdings Inc,Generac Holdings Inc,name matches,https://www.gurufocus.com/stock/GNRC/summary
5221,OK,XSWX,GF,XSWX:GF,Georg Fischer AG,Georg Fischer AG,name matches,https://www.gurufocus.com/stock/XSWX:GF/summary
5222,OK,XTER,GXI,XTER:GXI,Gerresheimer AG,Gerresheimer AG,name matches,https://www.gurufocus.com/stock/XTER:GXI/summary
5223,RESTRICTED,TSX,GIL,TSX:GIL,Gildan Activewear Inc (USA),,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:GIL/summary
5224,OK,NYSE,GTLB,GTLB,Gitlab Inc,GitLab Inc,name matches,https://www.gurufocus.com/stock/GTLB/summary
5225,OK,NYSE,GLBE,GLBE,Global-E Online Ltd,Global E Online Ltd,name matches,https://www.gurufocus.com/stock/GLBE/summary
5226,OK,NYSE,GFS,GFS,Globalfoundries Inc,GLOBALFOUNDRIES Inc,name matches,https://www.gurufocus.com/stock/GFS/summary
5227,OK,NYSE,GLOB,GLOB,Globant SA,Globant SA,name matches,https://www.gurufocus.com/stock/GLOB/summary
5228,OK,NYSE,GL,GL,Globe Life Inc,Globe Life Inc,name matches,https://www.gurufocus.com/stock/GL/summary
5229,OK,NYSE,GMED,GMED,Globus Medical Inc,Globus Medical Inc,name matches,https://www.gurufocus.com/stock/GMED/summary
5230,OK,NASDAQ,GLNG,GLNG,Golar LNG Ltd,Golar LNG Ltd,name matches,https://www.gurufocus.com/stock/GLNG/summary
5231,RESTRICTED,ASX,GMG,ASX:GMG,Goodman Group,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/ASX:GMG/summary
5232,OK,NYSE,GT,GT,Goodyear Tire & Rubber Co,Goodyear Tire & Rubber Co,name matches,https://www.gurufocus.com/stock/GT/summary
5233,OK,NYSE,GSHD,GSHD,Goosehead Insurance Inc,Goosehead Insurance Inc,name matches,https://www.gurufocus.com/stock/GSHD/summary
5234,OK,NYSE,GRAL,GRAL,Grail Inc,GRAIL Inc,name matches,https://www.gurufocus.com/stock/GRAL/summary
5235,OK,NYSE,LOPE,LOPE,Grand Canyon Education Inc,Grand Canyon Education Inc,name matches,https://www.gurufocus.com/stock/LOPE/summary
5236,OK,NYSE,GPK,GPK,Graphic Packaging Holding Co,Graphic Packaging Holding Co,name matches,https://www.gurufocus.com/stock/GPK/summary
5237,OK,NYSE,GO,GO,Grocery Outlet Holding Corp,Grocery Outlet Holding Corp,name matches,https://www.gurufocus.com/stock/GO/summary
5238,OK,NYSE,GGAL,GGAL,Grupo Financiero Galicia SA,Grupo Financiero Galicia SA,name matches,https://www.gurufocus.com/stock/GGAL/summary
5239,OK,NYSE,GH,GH,Guardant Health Inc,Guardant Health Inc,name matches,https://www.gurufocus.com/stock/GH/summary
5240,OK,NYSE,GWRE,GWRE,Guidewire Software Inc,Guidewire Software Inc,name matches,https://www.gurufocus.com/stock/GWRE/summary
5241,OK,NYSE,HRB,HRB,H & R Block Inc,H&R Block Inc,name matches,https://www.gurufocus.com/stock/HRB/summary
5242,RESTRICTED,LSE,HPOW,LSE:HPOW,H-Power PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:HPOW/summary
5243,OK,MIL,HER,MIL:HER,HERA SpA,Hera SpA,name matches,https://www.gurufocus.com/stock/MIL:HER/summary
5244,OK,NYSE,DINO,DINO,HF Sinclair Corp,HF Sinclair Corp,name matches,https://www.gurufocus.com/stock/DINO/summary
5245,OK,XTER,HBH,XTER:HBH,HORNBACH Holding AG and Co KGaA,HORNBACH Holding AG and Co KGaA,name matches,https://www.gurufocus.com/stock/XTER:HBH/summary
5247,OK,NYSE,HAE,HAE,Haemonetics Corp,Haemonetics Corp,name matches,https://www.gurufocus.com/stock/HAE/summary
5248,OK,HKSE,00101,HKSE:00101,Hang Lung Properties Ltd,Hang Lung Properties Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00101/summary
5249,OK,NYSE,HOG,HOG,Harley-Davidson Inc,Harley-Davidson Inc,name matches,https://www.gurufocus.com/stock/HOG/summary
5250,OK,TSE,6324,TSE:6324,Harmonic Drive Systems Inc,Harmonic Drive Systems Inc,name matches,https://www.gurufocus.com/stock/TSE:6324/summary
5251,OK,NYSE,HAS,HAS,Hasbro Inc,Hasbro Inc,name matches,https://www.gurufocus.com/stock/HAS/summary
5252,OK,NYSE,HQY,HQY,Healthequity Inc,HealthEquity Inc,name matches,https://www.gurufocus.com/stock/HQY/summary
5253,OK,NYSE,HL,HL,Hecla Mining Co,Hecla Mining Co,name matches,https://www.gurufocus.com/stock/HL/summary
5254,OK,NYSE,HELE,HELE,Helen of Troy Ltd,Helen Of Troy Ltd,name matches,https://www.gurufocus.com/stock/HELE/summary
5255,OK,XTER,HFG,XTER:HFG,Hellofresh SE,HelloFresh SE,name matches,https://www.gurufocus.com/stock/XTER:HFG/summary
5256,OK,NYSE,HP,HP,Helmerich & Payne Inc,Helmerich & Payne Inc,name matches,https://www.gurufocus.com/stock/HP/summary
5257,OK,NYSE,HSIC,HSIC,Henry Schein Inc,Henry Schein Inc,name matches,https://www.gurufocus.com/stock/HSIC/summary
5258,OK,NYSE,HSAI,HSAI,Hesai Group,Hesai Group,name matches,https://www.gurufocus.com/stock/HSAI/summary
5259,OK,OSL,HEX,OSL:HEX,Hexagon Composites ASA,Hexagon Composites ASA,name matches,https://www.gurufocus.com/stock/OSL:HEX/summary
5260,OK,OSL,HPUR,OSL:HPUR,Hexagon Purus ASA,Hexagon Purus ASA,name matches,https://www.gurufocus.com/stock/OSL:HPUR/summary
5261,OK,NYSE,HGV,HGV,Hilton Grand Vacations Inc,Hilton Grand Vacations Inc,name matches,https://www.gurufocus.com/stock/HGV/summary
5262,OK,NYSE,HIMS,HIMS,Hims & Hers Health Inc,Hims & Hers Health Inc,name matches,https://www.gurufocus.com/stock/HIMS/summary
5263,OK,TSE,6305,TSE:6305,Hitachi Construction Machinery Co Ltd,Hitachi Construction Machinery Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:6305/summary
5264,OK,NYSE,HST,HST,Host Hotels & Resorts Inc,Host Hotels & Resorts Inc,name matches,https://www.gurufocus.com/stock/HST/summary
5265,NOT_FOUND,XTER,SHX,XTER:SHX,Huadian Power International Corp Ltd,,404 stock not found,https://www.gurufocus.com/stock/XTER:SHX/summary
5266,OK,XSWX,HUBN,XSWX:HUBN,Huber+Suhner AG,Huber& Suhner AG,name matches,https://www.gurufocus.com/stock/XSWX:HUBN/summary
5267,OK,XTER,BOSS,XTER:BOSS,Hugo Boss AG,Hugo Boss AG,name matches,https://www.gurufocus.com/stock/XTER:BOSS/summary
5268,OK,NYSE,HII,HII,Huntington Ingalls Industries Inc,Huntington Ingalls Industries Inc,name matches,https://www.gurufocus.com/stock/HII/summary
5269,RESTRICTED,LSE,ICG,LSE:ICG,ICG PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:ICG/summary
5270,OK,NYSE,ICLR,ICLR,ICON PLC,Icon PLC,name matches,https://www.gurufocus.com/stock/ICLR/summary
5271,RESTRICTED,LSE,ITM,LSE:ITM,ITM Power plc,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:ITM/summary
5272,OK,XPAR,ICAD,XPAR:ICAD,Icade,Icade,name matches,https://www.gurufocus.com/stock/XPAR:ICAD/summary
5273,OK,XSWX,IDIA,XSWX:IDIA,Idorsia Ltd,Idorsia Ltd,name matches,https://www.gurufocus.com/stock/XSWX:IDIA/summary
5276,OK,NYSE,GFI,GFI,Gold Fields Ltd,Gold Fields Ltd,name matches,https://www.gurufocus.com/stock/GFI/summary
5277,OK,NYSE,HDB,HDB,HDFC Bank Ltd,HDFC Bank Ltd,name matches,https://www.gurufocus.com/stock/HDB/summary
5279,OK,NYSE,IBN,IBN,ICICI Bank Ltd,ICICI Bank Ltd,name matches,https://www.gurufocus.com/stock/IBN/summary
5280,OK,XPAR,NK,XPAR:NK,Imerys,Imerys,name matches,https://www.gurufocus.com/stock/XPAR:NK/summary
5281,OK,MIL,INW,MIL:INW,Infrastrutture Wireless Italiane SpA,Infrastrutture Wireless Italiane SpA,name matches,https://www.gurufocus.com/stock/MIL:INW/summary
5282,OK,NYSE,INGR,INGR,Ingredion Inc,Ingredion Inc,name matches,https://www.gurufocus.com/stock/INGR/summary
5283,OK,NYSE,INMD,INMD,Inmode Ltd,InMode Ltd,name matches,https://www.gurufocus.com/stock/INMD/summary
5284,OK,NYSE,INSP,INSP,Inspire Medical Systems Inc,Inspire Medical Systems Inc,name matches,https://www.gurufocus.com/stock/INSP/summary
5285,OK,NYSE,IART,IART,Integra Lifesciences Holdings Corp,Integra Lifesciences Holdings Corp,name matches,https://www.gurufocus.com/stock/IART/summary
5286,OK,NYSE,NTLA,NTLA,Intellia Therapeutics Inc,Intellia Therapeutics Inc,name matches,https://www.gurufocus.com/stock/NTLA/summary
5287,OK,NYSE,IVZ,IVZ,Invesco Ltd,Invesco Ltd,name matches,https://www.gurufocus.com/stock/IVZ/summary
5288,OK,NYSE,IONS,IONS,Ionis Pharmaceuticals Inc,Ionis Pharmaceuticals Inc,name matches,https://www.gurufocus.com/stock/IONS/summary
5289,OK,NYSE,IRDM,IRDM,Iridium Communications Inc,Iridium Communications Inc,name matches,https://www.gurufocus.com/stock/IRDM/summary
5290,OK,TSE,3099,TSE:3099,Isetan Mitsukoshi Holdings Ltd.,Isetan Mitsukoshi Holdings Ltd,name matches,https://www.gurufocus.com/stock/TSE:3099/summary
5291,OK,MIL,IVG,MIL:IVG,Iveco Group NV,Iveco Group NV,name matches,https://www.gurufocus.com/stock/MIL:IVG/summary
5292,RESTRICTED,LSE,JDW,LSE:JDW,J D Wetherspoon plc,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:JDW/summary
5293,OK,NYSE,SJM,SJM,J.M. Smucker Co,JM Smucker Co,name matches,https://www.gurufocus.com/stock/SJM/summary
5294,OK,NYSE,JD,JD,JD.com Inc,JD.com Inc,name matches,https://www.gurufocus.com/stock/JD/summary
5295,OK,TSE,1963,TSE:1963,JGC Holdings Corp,JGC Holdings Corp,name matches,https://www.gurufocus.com/stock/TSE:1963/summary
5296,OK,NYSE,JAZZ,JAZZ,Jazz Pharmaceuticals PLC,Jazz Pharmaceuticals PLC,name matches,https://www.gurufocus.com/stock/JAZZ/summary
5297,OK,NYSE,JEF,JEF,Jefferies Financial Group Inc,Jefferies Financial Group Inc,name matches,https://www.gurufocus.com/stock/JEF/summary
5298,OK,NYSE,JOBY,JOBY,Joby Aviation Inc,Joby Aviation Inc,name matches,https://www.gurufocus.com/stock/JOBY/summary
5299,OK,NYSE,JLL,JLL,Jones Lang LaSalle Inc,Jones Lang LaSalle Inc,name matches,https://www.gurufocus.com/stock/JLL/summary
5300,OK,XTER,SDF,XTER:SDF,K+S AG,K+S AG,name matches,https://www.gurufocus.com/stock/XTER:SDF/summary
5301,OK,NYSE,KBR,KBR,KBR Inc,KBR Inc,name matches,https://www.gurufocus.com/stock/KBR/summary
5302,OK,NYSE,BEKE,BEKE,KE Holdings Inc,KE Holdings Inc,name matches,https://www.gurufocus.com/stock/BEKE/summary
5303,RESTRICTED,TSX,K,TSX:K,Kinross Gold Corp,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:K/summary
5304,OK,XTER,KGX,XTER:KGX,Kion Group AG,KION GROUP AG,name matches,https://www.gurufocus.com/stock/XTER:KGX/summary
5305,OK,NYSE,KEX,KEX,Kirby Corp,Kirby Corp,name matches,https://www.gurufocus.com/stock/KEX/summary
5306,OK,NYSE,KNX,KNX,Knight-Swift Transportation Holdings Inc,Knight-Swift Transportation Holdings Inc,name matches,https://www.gurufocus.com/stock/KNX/summary
5307,OK,NYSE,KSS,KSS,Kohls Corp,Kohl's Corp,name matches,https://www.gurufocus.com/stock/KSS/summary
5308,OK,TSE,6525,TSE:6525,Kokusai Electric Corp,Kokusai Electric Corp,name matches,https://www.gurufocus.com/stock/TSE:6525/summary
5309,OK,OSL,KMAR,OSL:KMAR,Kongsberg Maritime ASA,Kongsberg Maritime ASA,name matches,https://www.gurufocus.com/stock/OSL:KMAR/summary
5310,OK,XAMS,VPK,XAMS:VPK,Koninklijke Vopak NV,Koninklijke Vopak NV,name matches,https://www.gurufocus.com/stock/XAMS:VPK/summary
5311,OK,NYSE,KTOS,KTOS,Kratos Defense & Security Solutions Inc,Kratos Defense & Security Solutions Inc,name matches,https://www.gurufocus.com/stock/KTOS/summary
5312,OK,NYSE,KLIC,KLIC,Kulicke & Soffa Industries Inc,Kulicke & Soffa Industries Inc,name matches,https://www.gurufocus.com/stock/KLIC/summary
5313,OK,XSWX,KURN,XSWX:KURN,Kuros Biosciences Ltd,Kuros Biosciences Ltd,name matches,https://www.gurufocus.com/stock/XSWX:KURN/summary
5314,OK,NYSE,LKQ,LKQ,LKQ Corp,LKQ Corp,name matches,https://www.gurufocus.com/stock/LKQ/summary
5315,OK,NYSE,LYFT,LYFT,LYFT Inc,Lyft Inc,name matches,https://www.gurufocus.com/stock/LYFT/summary
5316,OK,NYSE,LW,LW,Lamb Weston Holdings Inc,Lamb Weston Holdings Inc,name matches,https://www.gurufocus.com/stock/LW/summary
5317,OK,XTER,LXS,XTER:LXS,Lanxess AG,Lanxess AG,name matches,https://www.gurufocus.com/stock/XTER:LXS/summary
5318,OK,NYSE,LSCC,LSCC,Lattice Semiconductor Corp,Lattice Semiconductor Corp,name matches,https://www.gurufocus.com/stock/LSCC/summary
5319,OK,NYSE,LEA,LEA,Lear Corp,Lear Corp,name matches,https://www.gurufocus.com/stock/LEA/summary
5320,OK,NYSE,LMND,LMND,Lemonade Inc,Lemonade Inc,name matches,https://www.gurufocus.com/stock/LMND/summary
5321,OK,NYSE,LEVI,LEVI,Levi Strauss & Co,Levi Strauss & Co,name matches,https://www.gurufocus.com/stock/LEVI/summary
5322,OK,NYSE,LNC,LNC,Lincoln National Corp,Lincoln National Corp,name matches,https://www.gurufocus.com/stock/LNC/summary
5323,OK,NYSE,LAD,LAD,Lithia Motors Inc,Lithia Motors Inc,name matches,https://www.gurufocus.com/stock/LAD/summary
5325,OK,NYSE,LCID,LCID,Lucid Group Inc,Lucid Group Inc,name matches,https://www.gurufocus.com/stock/LCID/summary
5326,OK,NYSE,LUMN,LUMN,Lumen Technologies Inc,Lumen Technologies Inc,name matches,https://www.gurufocus.com/stock/LUMN/summary
5327,OK,XSWX,LUKN,XSWX:LUKN,Luzerner Kantonalbank AG,Luzerner Kantonalbank AG,name matches,https://www.gurufocus.com/stock/XSWX:LUKN/summary
5328,RESTRICTED,ASX,LYC,ASX:LYC,Lynas Rare Earths Ltd,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/ASX:LYC/summary
5329,OK,NYSE,MHO,MHO,M/I Homes Inc,M/I Homes Inc,name matches,https://www.gurufocus.com/stock/MHO/summary
5330,OK,NYSE,MTSI,MTSI,MACOM Technology Solutions Holdings Inc,MACOM Technology Solutions Holdings Inc,name matches,https://www.gurufocus.com/stock/MTSI/summary
5331,OK,NYSE,MARA,MARA,MARA Holdings Inc,MARA Holdings Inc,name matches,https://www.gurufocus.com/stock/MARA/summary
5332,RESTRICTED,TSX,MDA,TSX:MDA,MDA Space Ltd,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:MDA/summary
5333,OK,NYSE,MGM,MGM,MGM Resorts International,MGM Resorts International,name matches,https://www.gurufocus.com/stock/MGM/summary
5334,OK,NYSE,MKSI,MKSI,MKS Inc,MKS Inc,name matches,https://www.gurufocus.com/stock/MKSI/summary
5335,RESTRICTED,ASX,MQG,ASX:MQG,Macquarie Group Ltd,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/ASX:MQG/summary
5336,OK,NYSE,M,M,Macy's Inc,Macy's Inc,name matches,https://www.gurufocus.com/stock/M/summary
5337,OK,NYSE,MDGL,MDGL,Madrigal Pharmaceuticals Inc,Madrigal Pharmaceuticals Inc,name matches,https://www.gurufocus.com/stock/MDGL/summary
5338,RESTRICTED,TSX,MG,TSX:MG,Magna International Inc (USA),,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:MG/summary
5339,OK,NYSE,MAN,MAN,ManpowerGroup Inc,ManpowerGroup Inc,name matches,https://www.gurufocus.com/stock/MAN/summary
5340,RESTRICTED,TSX,MFC,TSX:MFC,Manulife Financial Corp (USA),,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/TSX:MFC/summary
5341,OK,NYSE,MQ,MQ,Marqeta Inc,Marqeta Inc,name matches,https://www.gurufocus.com/stock/MQ/summary
5342,OK,NYSE,VAC,VAC,Marriott Vacations Worldwide Corp,Marriott Vacations Worldwide Corp,name matches,https://www.gurufocus.com/stock/VAC/summary
